id,question_id,option_text,is_correct
9081e571-1670-4527-9f8d-594b6e50dedf,87d88c19-2ab3-4a40-9adc-86d90473d1dc,The Aircraft having 180 minute diversion time to continuous flight ETOPS.,false
90868471-5404-422b-ac6e-d64a7b4e6ad0,9acf5988-035e-476c-b0a8-2380cb47c92f,Automatically the opposide ILS receiver take over,false
90874de0-363b-42d1-9626-2ac523533165,464f40c2-7c54-4428-addb-5a4d8ff814ee,Turbine blades and Fan Blades,false
90912e30-588b-43c0-8a20-b587b6543e66,53e5e53e-9975-462c-93d7-5ea7f123c5b1,AGCU and Converter,false
909648f6-b66b-4b58-8792-d44869f64e9f,465c2cae-ff32-468a-99e0-c9330eb1ac87,The ground valve,false
90a65ce7-25ae-4c59-b389-cc451b437016,dc1bb155-5837-4006-82d7-ef16ab5973ca,Airworthiness Directives are. the regulation that provide a legal framework.,false
90a7fe6f-c0d4-4033-bc99-a639281b70c7,1a1a3f9d-9ef0-4e00-8db5-375f6069e96c,If the ALTN mode is disconnected and the controller has switched t autho mode,false
90a84ae3-0e77-4600-9dea-4878b92d5356,8dadd053-b21c-4603-a62c-ce67797a14af,"IDG (on-side generator), Auxiliary generator, AC external power, IDG (opposite or cross-side generator)",false
90ad48b9-4ca5-4ff9-a162-561e612c15cc,d47db3a4-0a23-4123-8f95-033e337a0acf,via the MCDU for long-term action.,true
90b21b38-488a-497d-91f2-e6be5bb44ba2,8f6b3a9c-9c9a-4a52-9f94-2a8286fcc358,"Answer A, B, and C are correct",true
90b347e8-e2a1-4be4-9837-d102727e8a80,fec87066-09d5-4edd-990b-1c6be870d5f1,Capt Flt Inst Bus.,false
90b4e494-f816-4e01-9288-30755efe9830,06a2058a-5cad-4751-89cd-be5409b26b76,The engine 1 PEC activated by a pin program,false
90b86ee9-414b-4ef4-b891-34137fb38240,e40a2a8b-d846-44fd-b39f-dcb3da03df4f,The control panel is located on the Fwd. Overhead Panel.,false
90c004f8-6073-4ceb-8365-4a236e30e205,2231baa7-c482-4a37-849f-928b8466be66,Please select DEU switch to both on 1,true
90d53a99-2fdc-407d-9b53-766a39aa6e18,32916334-eea3-4e59-9ea3-c1c4e6bc1e58,The windshield and windows are heated,true
90df8cfc-52f1-40fa-b96c-214f80baef60,53f843f8-02b2-405a-a8bc-3d648e923771,"The Cockpit window have primary and spare temperature sensor, only one use by WHCU, if the primary sensor failure, the spare temperature sensor manually connected by selector switch.",false
90fa1f37-3bde-455b-b0cf-87d48c58238d,7e45b252-32ec-407e-b302-70da53e940d1,"The Engine operated in the Back up Mode, the 'N1MODE"" messagendisplayed on the ECAM and the N2 Mode Push Button Switch must be Press to have Both Engine N2 Mode Configuration",false
910236a9-0cd8-4ce9-bde7-1be0a3c36986,1be15348-90df-40a0-b14c-2fbcead2c131,90 degrees,false
9108e6b3-6895-47ca-82f4-2698327696b8,eae719da-e13a-4927-a915-acb741ccca1c,Pesawat disewa/dioperasikan perusahaan Indonesia setelah tahun ke 2 dan kurang dari 5 tahun,false
91093677-40ac-44a7-a06d-0d492a54bcd3,244c8bc3-15c8-4424-829f-8e585ae10f90,Removal of the bearing pointer by dashes,false
91144923-7159-484b-9330-1bcd9bfea096,0b5097cb-b638-4a44-9cef-fda7a92e1a4b,Unlock the fire switch and Removes power to the Thrust reverser issolationnvalve.,false
91217ba7-78aa-40b8-ad56-1bb772db2994,766e7580-ba3a-4ef5-877d-c3564389a461,Only Airleron,false
91250c33-0fe5-452f-9a49-936d65429f84,b684b299-c6cd-46f0-9f12-cf46f3f15eb4,Operator who operates the aircraft,true
91259bc5-7a21-48b9-a89d-3a86bd4b0180,a365aed1-6056-43e2-ad1f-4aa80f7e8e78,The isolation valve will open,false
9134616c-a9e0-4b30-9f5b-2a2e41132f0d,a787d08c-c9b6-49ff-9636-becc2b18c2c7,"After major modiication or major repair, or when the additional or reduction weight hasexceeded 0.5 percent of minimum landing weight (FAA AC 120-27E).",false
9141e051-2794-4732-b741-66551b4b6de1,03e73c4a-d2d8-4c10-8c74-882dbd4263be,Indicated pressure in left and right pneumatic duct,true
914cc51c-300e-4e71-b922-48b5ed8367e6,216293e6-a5af-45c0-88a4-3f2991ce6e73,"The Operational program is correct, and the FMC light is Valid.",false
914fca5a-5296-45fa-b749-f7058401b28d,e78ce1c8-98ea-4715-9dc4-332457ac4904,Only 1 of the two VHF Transmitters can transmit at the same time.,false
91521859-fd7c-4420-ad97-57c59850a6bc,6bfed0b6-a5cb-4161-a9ef-5187860f9a03,b. Component Number.,false
915378c9-21a2-49b2-830c-69f8e39dd463,40833fed-1bae-4077-ba8b-04b20baaf085,TC AND PMA,false
91677ae6-0f4b-44c1-aef4-777024c80541,65544e17-456b-46b7-89a7-3b6d820b8ae2,"CPM/IO, CPM/STD, SPM/GG",false
91788811-0f28-456e-a442-32bdf6f8dde2,0a00be32-745d-418a-bac0-553e8e3eb665,"The LO PITCH switch ",false
917a06d6-a8bb-4c58-85df-ed9ddadfe871,4877e492-2135-4e12-83c2-ae08df13c8e4,In case of an axtract fan failure in flight,true
917cb59f-98be-42a7-9f43-258434a137ee,ff28d929-a874-4528-8ca4-2dfe5994057c,Bulkhead of the center wing box,false
917dabd5-10de-4562-9b8a-9be04f5836d7,c938e2d9-4e28-48b2-b4b7-414ac9e66719,"Task, Discription, Precaution",false
91831181-df3e-4e46-a139-e2c00d96531a,2dd1c5c3-ca3f-44ff-851a-120870aa27b1,"Slats first for extension ,flaps first for retraction",false
9189eccd-5798-4665-8f34-51edd8b2c1ff,d2ccb8b7-cbca-4f39-8205-7f1ff3f8608c,Is illuminated in amber on the instrument panel,false
918cf243-a21e-47ca-bea9-140bd4fd2484,c18ea968-c818-4330-92cf-02c221359a73,When the normal voltage and frequency are reached,true
9197c39b-8cd7-4baf-8691-80e3e8e71774,eec705f0-2454-426e-a0a5-6edeaee377e5,"IDG (on-side generator), AC external power, Auxiliary generator, IDG (opposite or cross-side generator)",false
9199dadf-616d-4ead-8fea-35afc7ad413b,80f27007-2a36-4911-bb3e-0508e14c2cf9,"Inspection, repair, Overhoul, replacement of part and servicing",true
919ce623-1259-4938-a453-f94d06832a9f,732f7cfd-b43e-4e16-bb0b-e5c222ce8129,The mode selector knob moves to alternate automatically,false
91aaeb45-0a7e-4ca3-9308-266903ad6ba4,2bd60736-d80d-4622-a1b7-62f5b9d7bd91,For 60 seconds during a start sequence and when OVBD is selected on EXHAUST MODE PUSH-BUTTON.,false
91b04bd2-d9f2-4080-859b-c14932726bd7,3a93f9c9-3152-4ea3-a097-03ca8a51e4e7,It will be power from the BAT BUS,false
91b2aad3-076b-4f2f-8681-3fd450761582,ab9b8908-3770-4a53-83bd-32e1858a3919,Part install on ETOPS Aircraft with ETOPS part number.,false
91b44612-c7b0-46aa-ba9e-11db11efa2e7,8bd56372-6c8e-4f6f-a69f-ede1e400214f,Both of the above plus A/C skin temperature.,true
91bb5712-a106-4645-b5a1-2ca3c95c6602,4828a262-dee5-4e5e-a006-cb35c5d37e5e,Authority,false
91c1d41d-1548-4542-83fc-a66a74ecd316,246a7527-0d36-4c10-9b4c-b9998d347713,On the ECAM and MCDU displays,false
91c317dd-50e1-4a7b-97ee-3806e346f5b1,4f216544-be72-4106-8a90-d6f7e8f11f3b,The HP spool has 10 compressor stage 2 turbine stages,false
91cd0fe0-71bd-46a1-a253-ec15cc080277,4454bf6f-6358-4bbf-9ce3-0650dcee649d,The blue ON light illuminates,false
91d57c56-98f8-4aa6-bda2-1ee8dee86e16,75093894-f872-46df-b928-6d5122f73501,EBAS,false
91d80e99-6df0-4eba-acad-0fde0cf2823e,0d0e86f1-d37b-46bd-a0f3-c681d71db0e0,To receive audio signals only,false
91d92b79-97ab-4a7d-b8cd-53e49fb9bb14,14033d65-6bd9-4b45-90f6-9d132eb7ea59,Always the captains FD,false
91dfbab7-4897-4dea-a0ba-065fee1def61,3c12a58d-f0ee-45b1-9f05-aa099a3ea308,GCU,false
91e110bc-fbbb-4d2e-9d65-57c6243fe383,48a20279-326e-4782-9e3a-b91715fd8afe,Both Pack give the lowest temperature selection,true
91e28411-96d1-4390-8c8a-4c4294c96ff8,de7add3c-b6a2-47e3-a3e5-b1140affd7f8,The cabin and entrance illumination comes on at full intensity level,true
91e955be-3542-40f3-9beb-f4c82986204c,4d82ecc7-1b0a-447a-bf5d-bffff2fcee40,"The RII Task is defined as those task which the past experiencehasshownnthe, possibility of an error being repeated.",false
91ecd6e0-55e7-43c2-a81a-bf3649452bd9,3df8d564-9c4c-43ce-b4f6-bef7af46a498,Side Stay,true
91fb56f7-1a0c-489b-a883-aed9d6c4e796,f220021a-bbc0-4dfa-bece-3dd33bc2058d,Shorter fan blade than the other.,false
92159eda-5cb9-4f85-96e6-2513133d50e9,c7e091dc-fb9e-46df-aeb3-f80ab2373c03,Engine Start switch set to GRD or CONT,false
9218b44c-49cb-4129-a24f-87999d09ae84,1e79dd49-02a6-4ddf-8742-22b0c6abdb25,"Any article unless the maintenance, preventive maintenance, or alteration was performed in accordance with the applicable approved technical data",false
9230f78d-01f9-48ec-bef1-ca08c92d3e68,32140845-09da-445a-9578-3990dcb498e3,Proximity sensor located on inner handle frame assy,true
9249b889-ddc7-4d89-b596-1bf2c8a09751,62cf6173-b5b3-4a81-be7c-53c87fbb6b7d,Provide add pressure when refueling,false
924ea294-da72-40cb-8372-c8b241643972,b2619af1-7c0b-4a62-9af8-1bdad27641b3,FMU metering valve position feedback signal to EICAS,false
92542192-e8a1-490f-a0d2-9110fdc6ceb8,ceca6fa5-3325-4b31-8259-69ab0329c2f8,"The ELT cannot start transmitting automatically. ",false
92555c4a-f483-42fd-ba9d-7a78b1339d2f,7787cec1-aceb-4069-a2ed-8ab1d258f7b6,Wear from HMU Fuel Metering Valve (FMV),false
925b9a82-6ae0-448e-865c-9e24f923a2a6,f2bbf2a5-4c6b-4869-b63d-a970fb6dce0d,ZC send failure data to cmc,true
92650a7c-bd6f-4487-b231-8783a6fa8fdf,f1af7923-b587-4f32-a2b0-0962d9711fdb,Approval to operate in RVSM airspace can be found in the appropriate DGCA approved in Operations Specification of each aircraft type.,true
926a82a7-7c3a-46ed-a859-cceffdb38cc9,b66f833e-6e70-457a-9ebc-798f24ffa062,Form the cabin through  the CSCP,false
9274e8b2-aaf8-46b2-956a-536bd8ccf0b0,6ac11668-b656-4e7c-84fb-5ecc78cffc69,The records shall be retained until the work is repeated or superseded by other work or for 12 month after the work is performed.,false
927a1978-4c58-4f99-9ad0-bccb6ee83dd7,0a323655-5ea1-4306-b1ed-c0ccad1f99bc,Below 80 psi,false
92883d93-a497-48f8-ae56-60b98ad30212,1cca5e99-a00c-4112-b9d2-bd996951cd82,There is any disagreement between the valve and the switch.,false
928a2697-76a5-4710-86c9-ab62e3147fd4,f98a25b6-a335-4fdb-8b19-420df79bbb89,"Slats first for retraction, flaps first for extension",true
9299d345-b9ff-499a-be39-08364fbbdade,84b9d4ad-4803-4a6e-8d3d-925c84eecc36,"A/C WOW or wheel speed >20 knots, REV switch to ARM +Engine not running or GMO PUSH IN + N2<10%",false
92a25bc7-4370-44c0-9f76-5cad5230bc6b,c1a54ce7-725f-4681-bb83-695b038e63e1,"Flaps>0 cross side bus powered, DC gen operating",false
92a7f919-e436-413d-aa25-36319d6e9fd0,98f157e7-05f4-4135-9a91-b7d87d565012,"When one T/R sleeve is fully deployed. ",false
92b0cfb9-ec1d-40cb-a95c-b1fd9a4a62ff,1b5b7190-9144-4431-8045-32ce864b133e,From the exterior by Power Assist at mid cargo for CRJ 1000,false
92b0d42d-3cc2-4357-bc3c-372c4fb7f6b8,a4ddb833-fc76-431d-8848-1eef6634234f,Left BU generator,false
92b597a0-e687-4a57-a398-8df31b3a7b7f,92dc2248-f417-46ec-82b7-bc966695c697,Functional Item Number.,true
92b8372f-57f2-42a2-86b9-16475bbc466a,1e8ee8e5-e35d-40c7-aec5-2887521f938c,Composite with reinforcement plastic in leading edge area,false
92ba54f3-0331-4498-a485-7acd3ca41653,7402f775-96ff-4a91-9ca9-1e54709068bf,ON the pedestal panel,false
92bca207-e804-45ec-a8e4-fd503658a509,31b4dbfc-1f7b-4888-9cd0-7aa3fae9f54d,T3,false
92be8576-ed92-4a93-b534-38660042530c,f4b1c7f1-075f-447e-ba0c-5abf91a067b8,DC EMER BUS is isolated from the HOT EMER BAT BUS while INV 2 and AC STBY BUS are isolated from the HOT MAIN BAT BUS.,false
92cc08af-b372-4871-935b-ab84cd991d55,767fd25d-ad3d-4890-af2d-b1334f082906,Both are correct.,true
92d28883-5f04-410a-8ea1-42b0ed78b178,bab61fe8-3993-4f15-9fa2-022714dff5cc,28V AC 400hz,false
92de0f8a-7e52-411a-a70f-cac850224e30,d0fbffa4-deba-4c6c-93d0-b7a75ac3360b,"As A & B, and establish and control the competence of personnel involved in quality audits i.a.w. a procedure and to a standard acceptable to DGAC.",false
92e062b7-8fc8-4ac8-89c9-37e6bd3f7a0a,6b8167fc-59a9-4a6d-9906-8fc1536dc18f,Indicates an over pressure condition only in downstream of the engine cowl anti ice valve,true
92e0640c-7d71-4fb2-b3cb-b61fb7aa2685,1464aafe-c936-4a78-a989-ecc9a2ec8c1f,"Significant discrepancies which cannot be rectified before further flight, ornwhich re-occur, may require the Verification Flight",false
92e38de9-8e4e-4572-a7af-8d9f5f01ff2d,07d82377-3db1-4f2d-8951-db0e95b923ba,One engine driven pump (ENG 1) and one electrical motor pump (ELECT 1).,false
92ed4a99-31aa-4cc5-9b4a-35cf5c25b919,560a43c6-4c1a-49f6-b905-07a47ad08b9b,120 consecutive calender days,false
92f28b1d-512d-4e47-9966-c0d4eca5447f,5f9bbae0-c1c3-4ad4-8584-df73bcaacb12,"The ETOPS authorized person must contact the MCC and describe thenwork carried out in detail to an ETOPS authorized person. When the MCC isnsatisfied t, the aircraft may be released for an ETOPS flight",false
9303372a-17bf-4b0c-bc09-1d19e3461ff2,641c779b-1211-44bf-aa13-3e1535da6d45,The pitch uncoupling mechanism declutch,false
93049d63-b96c-4103-8da3-a563b4a45b7a,9008d524-fcea-41bf-9347-262ecb10c566,If the master terget is set to the 15 C no lower temperature adjustment can be adjusted,false
9308fd5a-5edc-43c7-ba2b-281682030340,af9c0b91-f37f-491c-b875-c9ae5a366e92,"Category A, category B, category C, category D and category E",false
930f1c1f-24dd-4def-8133-ff433ff5e9f4,243bec2e-8352-44e2-b18a-bfc88ca2c54a,A torque sensor in regard of the power shaft,false
9322ab12-85f3-4647-b408-6083257c8bc0,5a3d4a3a-7745-4a2a-978e-0687094a6e59,Both,true
9324f8fb-15ac-4244-99e5-b776c2351753,452bded8-2e9a-4353-992e-a06961b1280e,One hundred and twenty consecutive calendar days (2880 hours),true
9338eac8-ab20-4b25-9a87-13bb80adc3cc,051519f5-2b0f-47da-a754-27e32bec6246,Connected to secondary engine display,false
933c65d5-1ca9-4c75-8440-1b44db21767d,4dcec114-f36b-4624-bbc7-fe81f52f3848,As a guide maintenance planer personnel to issued the job card,true
934457a2-b96e-47a4-8e6d-c8784ad1ebea,baf1016c-4948-4247-8e9c-88152e2c40c8,"Red "" DUAL BLEED "" Light Illuminate.",false
9346fa2c-7fff-4ad9-803f-f530dcb64606,4be000f4-6590-4b99-9fec-26ad9e02ee66,250 ft in QNH or 150 ft in STANDARD,false
934a5064-5ecc-4479-abb2-e982a1531f09,01b37f44-6d68-477e-b095-640bed69698f,By hand crank via drive pad in the gearbox.,true
935620a4-4d11-464b-8727-b1b89a629461,c112263f-225a-400a-8b29-4dff59abe7fb,Fire detector and extinguishing,true
935e6a18-af5d-4840-8533-6a5ace7ee499,d2e95538-d6e0-4d1b-afe7-91edf0a82bb2,18 fuel nozzles.,true
9368ccf2-6f33-40b9-9f20-3fd77d409cfe,cd20432c-4c64-4db6-9398-aa46913855cd,2nd stage air.,false
937e1123-2aae-4424-aa04-47641f4dbf37,eb853328-e7db-409a-b74a-c73db14d4303,Quickly any time,false
93834ed3-bae2-4be6-bf9d-cd93768799c0,01bfac9b-aff6-41f7-afec-2c4b5d38837e,26 tappered chord blade,false
938a405c-6a81-413e-a0fe-0840bc7c242c,da1dfcdd-7aaa-4554-bcbc-cf9ee6958401,"Primary FADEC power supply, N2 indication, overspeed protection",true
938bd9fe-44db-4701-99ed-f6d45c692bbc,7e0524e6-a49c-4dd0-8607-4867da51b5ed,From the exterior by Power Assist at mid cargo for CRJ 1000,false
93951dbe-b586-4821-90d6-cb4762346a38,f923b75e-a88c-463d-9230-f1cc3f61e828,"Be trained in inspection techniques; Be trained in safety management system, hazardous material, human factor and FTS",false
939a4944-5895-4605-8509-c12e3b109ba6,ec7d6186-0ccc-48b7-b656-46150af376b8,Record quantity Refueling or Defueling Activity.,false
93a44313-bf57-4fcd-aeb1-6a5aef1742b9,921ba313-f9ce-43b6-a1a7-b038ac9bdc34,Momentary R (for reply) indicator on the RTU display,true
93af3b03-9a1a-4e9e-96cb-8d0efee9ca99,3565735b-b3ce-4979-a89d-9bffc15b29e4,CASR part 43.,false
93c24907-de7b-4811-95db-345546c1cda7,b1512a81-ced1-4c10-b208-b8bd7fb0d52a,"Mechanically, by 4 springs",false
93c5eaa8-2e70-46c2-b1a4-fc9b68836b52,16266dc8-2368-4326-b952-2c60079d35b3,When the engine feed jet pump begins to operate,false
93cc92dd-4c47-45ad-8445-73f83919e99d,e4a0a4fd-90b0-4c0f-9cf9-69790289ed82,The Inner Tank tranfer Valve Automaticaly Open when the fuel quantity Inner Tank bellow 1.500 Kgs.,false
93cda819-36e2-4575-aa7b-991db01ebe36,ff5690af-b093-4da9-a906-4e1fe9f90525,power management panel,false
93d5f4c8-0b81-4031-82cc-266a9a08b09d,9a36e2dc-3bc0-4b5b-a2a1-598cbc434038,"Takeoff, rejected takeoff and approach below 200 feet",false
93dba0ee-c23c-48ff-abd1-c103abc1e6da,7e69cf90-908b-4622-9fb0-efcc03b6ddfe,"Inspection, overhaul, replacement, of  parts and servicing",false
93df0dfb-c794-4408-af59-ba36ddfb0366,c046cb5b-c1d7-4494-9082-c4cc49d46656,When the first engine runs,false
93e20926-2951-4b77-9d9d-7dc413ddab43,b1ebdfc5-f4bc-4132-a325-36432d9a131d,Standard and special flight permits,true
93ee238b-8304-42c1-b241-2cc3d69c9ea1,0c161563-5628-46fd-9da4-d5b416fc5ea8,"Installed in parallel on the flight controls. Therefore when the YD is disengaged, the rudder pedals follow the YD commands.",false
93f4b18c-1299-41e0-9fcc-8e1cf708953b,b111d0f7-3c2e-415a-81c6-f88794f00414,Alternate pitch trim levers,false
93feb81c-68c8-4f26-979b-97e8cc651b0f,b3f10b01-3738-4789-9dea-ad8982175149,LP fuel,true
9403da57-1d72-48bc-904a-ddafdb88e648,b98af4ef-74ea-423f-abb2-7f93a063cd3a,Controls the flaps to reach the full retraction,false
9404674b-6635-43da-9d02-c05f42cefc60,6003bb6c-b726-44e3-9d44-f5f8cc065559,There are 12 valves connected each other using actuation ring,false
940e740a-99f2-485a-9766-4a1385751476,40833fed-1bae-4077-ba8b-04b20baaf085,STC and TSO,false
941bda00-e600-48df-a126-fe45751cb15b,ee98dde7-f067-42a5-863a-8f2f4295ec82,EICAS continue and T/R power activation,false
942269da-8805-40ee-9a49-1caca75e02ec,d93bb336-674d-4360-9fe9-a3935ce92a34,In solid state memory locate in MCDU,false
9422def3-5e93-46ce-ab02-1c178af05f04,8fdec683-f46d-4fc2-a54b-a6890c30bf97,CPM ( Core Processor Module),true
9427e606-17af-47ef-82e1-425b3b699e8b,5aa1585d-0b3d-496c-a60e-c61943837001,"2 FAMVC, 2 HPSOVC, 2 PRSOVC.",false
942c0a80-b7d2-4e5f-9bcf-d9d379bd533a,ce441d38-7da1-493f-93d0-3b219aad1d79,To convers configuration deficiency internal and externally of the airplane,false
942fc6e9-4508-4a28-bcb1-e581871fceff,30d3f274-30e7-41b0-90c9-e167e8bc069f,Scheduled maintenance,false
94420d85-87a6-4eef-8a24-dbef2ad459f2,c55df4bc-9238-40dc-99f6-e51fe88fe7c8,Only Cat B and C repair interval can be extend up to the maximum interval.,true
94466223-870e-4caf-a23d-e44611b92b04,670362d8-738e-4568-b977-3955666330ac,The aircraft is leased or operated by an Indonesian company for more than 2 years.,true
9450a089-a22e-4167-bca9-be1d5ef1622b,8ef981e1-54c9-4bb4-af2c-b0d844c5407a,Can not be exend if MEL duration times over,false
94530c39-1e0d-4a2c-b19e-17bf136df092,6d13e702-31a4-4c84-8c28-ddad94049c76,The Aircraft having 180 minute diversion time for return to home Base,false
94539342-d6e2-4435-9f3d-2e417f78c578,ce2815fa-8bce-4f82-9cc8-611d8320c5ca,MAS is controlled by EEC through 3 MAS ACV and 3 vortex amplifiers.,false
9458fa47-0793-403d-a668-4eb025d2f368,cb1d38df-3b53-4003-a4ca-d2ee51e1f16f,Only the mode selection control to the cross-side DCP.,false
945e398f-35cd-4184-8781-2c559e15cacf,12a01ea0-b58c-4ae1-95b3-1b8715adbee1,Only the mode selection control to the cross-side DCP.,false
94723131-4d1f-4698-bea1-971cd9ceb9cd,e6efe9bf-3ff0-4405-bd49-e4722c976df0,Nothing,false
947931b0-8b90-49a3-9d48-89644f0447ef,287b6d7e-2184-467d-8e6c-80ad2d7c7484,Chapter 70 - 80,false
94901986-8fa6-48f6-8bd4-780d206ecca7,99a5d402-2746-4575-9501-e64afefdb457,"Aircraft Flight Log Book, Aircraft Maintenance Log Book and Cabin Maintenance Log Book.",false
9493e63f-97fa-403e-a9eb-c56106b7c861,9ad9b0de-7c3c-4a14-bb35-13437da60690,"CBV ",true
9498e638-631c-411e-8c82-b1f1202b9133,b003d688-16c6-4aa7-b744-8401b7abca94,Engine Monitoring Unit,true
94997a21-cec9-498a-a3db-83ca2b10716a,8a8b226b-bfba-440d-8006-e82e3fe84b71,The P20 heater will be energized,false
949b278f-27a4-41ca-9eca-3f1a76d29610,8e4a2a80-0329-4383-a602-a5caccafaf06,Primary flight controls components normally powered by the center hydraulic system,true
949bca44-6b59-42e8-a34c-b8d9d4b5701f,1883b1f3-3fbe-485a-b77a-b49615089ba9,Control and monitor Engine,false
94a10cac-c3f5-4376-bcff-3c63e3507811,7ee116dd-073c-48b1-818c-7808b9588503,Is not heated while on the ground,false
94a4c9f8-2b54-4740-9e2f-ee0ae09fe27f,ebae2f9f-8e95-400b-8fb8-bb093bc16595,"flaps first for extension ,slats first for retraction",false
94a58b30-f17c-493c-b8ee-f9e989d792d2,9edc92d8-ffda-4532-ab74-f8b3f0348762,Zone temperature demand only (COMPT TEMP SELECTOR position).,false
94a9929a-7f5c-4c55-86b8-531c47501a2f,31a24266-ca68-4249-b4e1-e6bbfada34df,Annual inspection required by the CASRs on a powerplant or any component there of and approve and return the same to service.,false
94b0e974-7696-496b-9644-8c38beaab92f,8ef981e1-54c9-4bb4-af2c-b0d844c5407a,May be extend up to max repair 1 (one) times onlyj ust for cat A and B if ground time not available,false
94b106ed-287d-4273-af75-347e2e0e65e2,f456b96b-6b1b-418d-a3a2-22b97f87acc4,It isolates the RAT manifold from the aircraft high pressure,false
94b8f546-d417-4687-a8a7-1f85b593d0d5,97db0441-bb66-44c6-b7df-3eb2f5fe9b6a,An aircraft who has Indonesian C of A,true
94cd9840-0c0d-4110-bc19-8ab1f6178237,bc0a3bb7-e23d-4d1c-a22e-e90ef10ed2e1,Arinc 717 from GCU,false
94d243e5-6ef1-44d4-8f2f-13d2d4931d05,9f095c73-c379-47b3-aa6b-67f23da71756,APU bleed air valve and exhaust nozzle deflector.,false
94e319bd-38c5-4e00-9609-9f4a0a875111,b4a3482c-b3f7-496c-a567-6c3c2c4a742e,Avionics compartment,false
94f9e37e-029b-44aa-b9cb-1ebf8723f784,8fa90f89-eed1-47b4-b9bb-cd97ae21764f,"A major component, the failure of which would jeopardize the safety of a product, or any part, material or appliance, approved and manufactured under the DOA.",false
950538c3-d619-4d0d-8f17-8745b255e470,0b5097cb-b638-4a44-9cef-fda7a92e1a4b,Trips the assosiated Engine Generators Off and Close the assosiated EnginenSpar Fuel Valve.,false
9519b066-18e8-45e0-83ba-6e7c16434d8e,4ee4bc04-393b-430a-af31-fb07eba0f2b1,"Yes, the oxygen supply hose and the microphone cable have to be disconnect from the mask units",false
9520e3a6-b572-480c-9b39-33819cf27096,bc925519-e86a-4d64-b588-8b5fbb622ce1,5 passengers,false
9522bd90-43de-4c33-a6e9-bdffb567717a,f37783c3-55e2-488e-aa38-0581b8b94abf,Setting the ON/OFF switch on the GND SVC panel,false
95270415-8211-4545-b254-3fad801b95f8,6074e369-c601-4e79-8b11-41e59518b1f0,"Left Wing and Right Wing - Spoiler No 1, 2, 6, 7, 11 and 12.",false
95273e47-17fd-4151-a022-3858f211f213,258cd422-d1a8-48b8-be27-f6c1a1721546,The aircraft owner/operator is responsible for recording maintenance,true
952e0be9-33fe-441c-98c1-cd6c091c17f2,dc03bf89-0abe-48c7-8de1-2511829a2839,Shock Strut,false
953682dc-ee0b-4cdc-aa7a-009615c62d53,cd15e76b-f95d-4914-a772-9efa572dfe90,Install at Lowers Nose after jacking process.,false
953d59ff-ec99-41b2-a933-ed47c1b8f2d0,57b88776-8c2a-41f3-a071-2a6d5cb785bc,Both valves are opened.,false
953eaa3e-d448-4b9a-8fa8-606ba089abb0,3d20e365-b8dd-4afd-88bb-4897bce8419f,DEU and AVM,true
954bac34-e00a-46a0-ba3f-e0840a7bf707,7d88fb93-c6b9-4922-8a00-2e8be407bd0b,"Possible with the requirement PSEU in Ground Mode, With Flap and Slat in Fully Retracted , By isolated the Cruise Depressurization Valve in Off position , Aft Flap Normal Operate by Hydraulic system "" A """,false
954c521f-b420-4bd7-a48f-b6191c098683,9efcf14a-907c-4f01-8fe4-9698db01de59,Flight with overhoaded capacity,false
954f77ae-c0e7-4c4d-8538-fb2aecc00887,04ed121a-bb1c-4331-80d1-68c68124c697,only slat 4.,false
9556d3a5-8774-49b2-b838-2b03415447dc,0a166b91-6a5d-4fac-a838-a4c13010f1eb,Tuning port B on HF 1 and HF 2,false
956cbe8a-0cc1-420d-9ae4-f6b45a088091,0020d82a-a6a3-405b-a386-6502f417c56f,"When the engine is running at stabilized idle. ",false
956dddd2-c4ae-4e30-ad39-f49175288e4d,0331edff-c18c-44b7-a4a6-10c1620bf5be,Two independent air data system (ADS) back up by two IESI,false
956f6925-6e53-48c3-ac77-7b056d7bea02,94777228-c2bc-4cc5-8099-4f7cd6002a8a,"Annual inspection required by the CASRs on an airframe, powerplant, or any component there of and return the same to serviced'",true
957f4b1d-9282-4ced-9cba-655fbe9fa9de,0893ea9c-1d7a-4f70-b5f7-de71f8c8c2e2,All the time,false
9581e5cc-b918-4240-a89c-4b64488fa2f2,e83c971f-9456-4b5f-9e4b-ed6d00effc86,Aircraft on ground.,true
958bb16c-04d9-4b03-8295-347115d550d3,649f1e09-4e7d-48c1-a4ad-b52d1b42766f,One for flight deck and one for cabin pressurization,false
958ca81b-1615-417a-9bdf-81fb47a16cf6,26ae3460-ea35-47ed-b121-f7db9622ace3,STANDBY POWER CONTROL UNIT ( SPCU ),false
95a8f0f5-5ccc-4ff4-848d-f2ceecacdef2,80ef8cb2-993e-4f2d-8f6e-1680175a8ca3,Service Bus,false
95b11f0f-9bcb-473a-96b3-61de940494c0,e0d5eb79-7be0-4340-bd2d-f989d05c866b,The Maintenance task Before / Pre- Departure Check performed in afternthe Aircraft Maintenance Leter Check.,false
95b2d27d-5687-4a2d-a400-957a58b1b258,422fe769-0956-43b3-9b13-e7989d1cbcc6,"Statement of Compliance with Airworthiness Standard, FAA Form 8130-3.",false
95b76b81-8f1e-4515-9670-0220f5d875a1,2d61f39d-a882-4d83-8bf5-78f9acd6dd63,Is made up of green hydraulic system with the yellow one in emergency,false
